6.8219E+2	1.1081E+1	1.2115E-1	3.8651E+1	-1.1545E+1	-1.3675E+1	-1.4460E+1	-3.2132E+1
7.3663E+2	1.1080E+1	3.1741E-2	3.8533E+1	-1.1578E+1	-1.3679E+1	-1.4502E+1	-3.2163E+1
7.9541E+2	1.1080E+1	-6.7975E-2	3.8387E+1	-1.1618E+1	-1.3685E+1	-1.4553E+1	-3.2192E+1
8.5889E+2	1.1079E+1	-1.8044E-1	3.8212E+1	-1.1667E+1	-1.3693E+1	-1.4614E+1	-3.2223E+1
9.2743E+2	1.1078E+1	-3.0842E-1	3.8006E+1	-1.1725E+1	-1.3704E+1	-1.4683E+1	-3.2261E+1
1.0014E+3	1.1076E+1	-4.5346E-1	3.7766E+1	-1.1793E+1	-1.3721E+1	-1.4762E+1	-3.2299E+1
1.0814E+3	1.1074E+1	-6.1907E-1	3.7485E+1	-1.1875E+1	-1.3740E+1	-1.4853E+1	-3.2316E+1
1.1676E+3	1.1071E+1	-8.0591E-1	3.7174E+1	-1.1964E+1	-1.3769E+1	-1.4948E+1	-3.2366E+1
1.2608E+3	1.1067E+1	-1.0169E+0	3.6838E+1	-1.2058E+1	-1.3813E+1	-1.5043E+1	-3.2454E+1
1.3614E+3	1.1062E+1	-1.2531E+0	3.6463E+1	-1.2169E+1	-1.3863E+1	-1.5141E+1	-3.2520E+1
1.4701E+3	1.1055E+1	-1.5167E+0	3.6071E+1	-1.2284E+1	-1.3930E+1	-1.5227E+1	-3.2630E+1
1.5874E+3	1.1046E+1	-1.8095E+0	3.5656E+1	-1.2412E+1	-1.4009E+1	-1.5303E+1	-3.2752E+1
1.7141E+3	1.1035E+1	-2.1317E+0	3.5243E+1	-1.2540E+1	-1.4108E+1	-1.5353E+1	-3.2931E+1
1.8509E+3	1.1021E+1	-2.4853E+0	3.4832E+1	-1.2674E+1	-1.4221E+1	-1.5377E+1	-3.3144E+1
1.9986E+3	1.1004E+1	-2.8697E+0	3.4452E+1	-1.2799E+1	-1.4356E+1	-1.5366E+1	-3.3415E+1
2.1581E+3	1.0982E+1	-3.2860E+0	3.4112E+1	-1.2915E+1	-1.4504E+1	-1.5320E+1	-3.3704E+1
2.3303E+3	1.0956E+1	-3.7332E+0	3.3835E+1	-1.3010E+1	-1.4664E+1	-1.5241E+1	-3.3966E+1
2.5162E+3	1.0924E+1	-4.2105E+0	3.3633E+1	-1.3076E+1	-1.4830E+1	-1.5142E+1	-3.4116E+1
2.7170E+3	1.0885E+1	-4.7155E+0	3.3528E+1	-1.3099E+1	-1.4993E+1	-1.5036E+1	-3.4060E+1
2.9338E+3	1.0839E+1	-5.2426E+0	3.3541E+1	-1.3068E+1	-1.5137E+1	-1.4934E+1	-3.3764E+1
3.1680E+3	1.0786E+1	-5.7839E+0	3.3682E+1	-1.2980E+1	-1.5243E+1	-1.4851E+1	-3.3295E+1
3.4208E+3	1.0723E+1	-6.3282E+0	3.3956E+1	-1.2833E+1	-1.5298E+1	-1.4793E+1	-3.2798E+1
3.6938E+3	1.0652E+1	-6.8603E+0	3.4371E+1	-1.2633E+1	-1.5296E+1	-1.4751E+1	-3.2425E+1
3.9885E+3	1.0573E+1	-7.3603E+0	3.4928E+1	-1.2393E+1	-1.5235E+1	-1.4710E+1	-3.2261E+1
4.3068E+3	1.0487E+1	-7.8069E+0	3.5615E+1	-1.2127E+1	-1.5135E+1	-1.4643E+1	-3.2301E+1
4.6505E+3	1.0396E+1	-8.1795E+0	3.6400E+1	-1.1855E+1	-1.5024E+1	-1.4530E+1	-3.2477E+1
5.0216E+3	1.0303E+1	-8.4634E+0	3.7149E+1	-1.1596E+1	-1.4919E+1	-1.4372E+1	NaN
5.4223E+3	1.0209E+1	-8.6524E+0	3.7938E+1	-1.1365E+1	-1.4844E+1	-1.4188E+1	NaN
5.8550E+3	1.0116E+1	-8.7513E+0	3.8527E+1	-1.1168E+1	-1.4801E+1	-1.4099E+1	NaN
6.3223E+3	1.0026E+1	-8.7699E+0	3.3548E+1	-1.1006E+1	-1.4786E+1	NaN	NaN
6.8268E+3	9.9412E+0	-8.7246E+0	3.3908E+1	-1.0876E+1	-1.4782E+1	NaN	NaN
7.3716E+3	9.8623E+0	-8.6461E+0	3.4224E+1	-1.0765E+1	-1.4779E+1	NaN	NaN
7.9599E+3	9.7899E+0	-8.5568E+0	3.3964E+1	-1.0663E+1	-1.5300E+1	NaN	NaN
8.5951E+3	9.7243E+0	-8.4658E+0	2.9605E+1	-1.0573E+1	NaN	NaN	NaN
9.2810E+3	9.6650E+0	-8.3822E+0	2.9885E+1	-1.0491E+1	NaN	NaN	NaN
1.0022E+4	9.6122E+0	-8.3123E+0	3.0135E+1	-1.0419E+1	NaN	NaN	NaN
1.0821E+4	9.5655E+0	-8.2621E+0	3.0363E+1	-1.0353E+1	NaN	NaN	NaN
1.1685E+4	9.5244E+0	-8.2370E+0	3.0300E+1	-1.0371E+1	NaN	NaN	NaN
1.2617E+4	9.4888E+0	-8.2419E+0	NaN	NaN	NaN	NaN	NaN
1.3624E+4	9.4578E+0	-8.2826E+0	NaN	NaN	NaN	NaN	NaN
1.4711E+4	9.4311E+0	-8.3643E+0	NaN	NaN	NaN	NaN	NaN
1.5885E+4	9.4082E+0	-8.4908E+0	NaN	NaN	NaN	NaN	NaN
1.7153E+4	9.3886E+0	-8.6675E+0	NaN	NaN	NaN	NaN	NaN
1.8522E+4	9.3722E+0	-8.9008E+0	NaN	NaN	NaN	NaN	NaN
2.0000E+4	9.3587E+0	-9.1941E+0	NaN	NaN	NaN	NaN	NaN
