Freq.	V(Gain2.62)	V(Gain5.24)	V(Gain10.48)	V(20.96)	V(-2.62)	V(-5.24)	V(-10.48)
2.04173794466952e+001	(2.60419402779170e+000dB,1.77050205629811e+002°)	(5.11970691171378e+000dB,1.73231274453147e+002°)	(9.83330612383332e+000dB,1.67251329264785e+002°)	(1.92613070390583e+001dB,1.54138416922537e+002°)	(-2.60423020838889e+000dB,-1.77050683594300e+002°)	(-5.11974735197599e+000dB,-1.73231775428647e+002°)	(-9.83336354516369e+000dB,-1.67251920524353e+002°)
2.08929613085403e+001	(2.59879219987747e+000dB,1.76994239136640e+002°)	(5.10666260255400e+000dB,1.73105370156341e+002°)	(9.80899563064106e+000dB,1.67012924049384e+002°)	(1.92087635713084e+001dB,1.53678846829750e+002°)	(-2.59882839873875e+000dB,-1.76994728188133e+002°)	(-5.10670312390021e+000dB,-1.73105882569094e+002°)	(-9.80905337828285e+000dB,-1.67013528089095e+002°)
2.13796208950222e+001	(2.59319701262686e+000dB,1.76937720863903e+002°)	(5.09315981089579e+000dB,1.72978378554849e+002°)	(9.78382484089923e+000dB,1.66772380260761e+002°)	(1.91545081711770e+001dB,1.53216292181670e+002°)	(-2.59323323037564e+000dB,-1.76938221258034e+002°)	(-5.09320041588930e+000dB,-1.72978902658599e+002°)	(-9.78388292465178e+000dB,-1.66772997325620e+002°)
2.18776162394954e+001	(2.58740403907081e+000dB,1.76880675545679e+002°)	(5.07918863011298e+000dB,1.72850363918330e+002°)	(9.75777463680069e+000dB,1.66529815520702e+002°)	(1.90985115842480e+001dB,1.52751011477139e+002°)	(-2.58744027634269e+000dB,-1.76881187543918e+002°)	(-5.07922932135046e+000dB,-1.72850899972195e+002°)	(-9.75783306654904e+000dB,-1.66530445859337e+002°)
2.23872113856833e+001	(2.58140894975311e+000dB,1.76823129682941e+002°)	(5.06473942180608e+000dB,1.72721394616329e+002°)	(9.73082635746543e+000dB,1.66285355273548e+002°)	(1.90407458588578e+001dB,1.52283275443125e+002°)	(-2.58144520719545e+000dB,-1.76823653552726e+002°)	(-5.06478020191440e+000dB,-1.72721942884919e+002°)	(-9.73088514316546e+000dB,-1.66285999138282e+002°)
2.29086765276776e+001	(2.57520753097311e+000dB,1.76765111552275e+002°)	(5.04980285802854e+000dB,1.72591543116414e+002°)	(9.70296187735261e+000dB,1.66039132815532e+002°)	(1.89811844695426e+001dB,1.51813366784932e+002°)	(-2.57524380924452e+000dB,-1.76765647567148e+002°)	(-5.04984372966139e+000dB,-1.72592103869955e+002°)	(-9.70302102901520e+000dB,-1.66039790462455e+002°)
2.34422881531991e+001	(2.56879570372930e+000dB,1.76706651206187e+002°)	(5.03436996474881e+000dB,1.72460885962097e+002°)	(9.67416368739003e+000dB,1.65791289288838e+002°)	(1.89198024401768e+001dB,1.51341579876272e+002°)	(-2.56883200349918e+000dB,-1.76707199645933e+002°)	(-5.03441093058305e+000dB,-1.72461459476551e+002°)	(-9.67422321506430e+000dB,-1.65791960977899e+002°)
2.39883291901948e+001	(2.56216954328508e+000dB,1.76647780464248e+002°)	(5.01843216633074e+000dB,1.72329503729063e+002°)	(9.64441497848301e+000dB,1.65541973637632e+002°)	(1.88565764660544e+001dB,1.50868220388156e+002°)	(-2.56220586523294e+000dB,-1.76648341615042e+002°)	(-5.01847322906258e+000dB,-1.72330090286264e+002°)	(-9.64447489223873e+000dB,-1.65542659632728e+002°)
2.45470891568502e+001	(2.55532529926302e+000dB,1.76588532894378e+002°)	(5.00198133078389e+000dB,1.72197480958371e+002°)	(9.61369972701093e+000dB,1.65291342523339e+002°)	(1.87914850341355e+001dB,1.50393604856032e+002°)	(-2.55536164407791e+000dB,-1.76589107048929e+002°)	(-5.00202249312472e+000dB,-1.72198080846156e+002°)	(-9.61376003692006e+000dB,-1.65292043092424e+002°)
2.51188643150957e+001	(2.54825941615949e+000dB,1.76528943783547e+002°)	(4.98500981550400e+000dB,1.72064906065327e+002°)	(9.58200278186460e+000dB,1.65039560196639e+002°)	(1.87245085406565e+001dB,1.49918060185072e+002°)	(-2.54829578453931e+000dB,-1.76529531241249e+002°)	(-4.98505108017616e+000dB,-1.72065519577677e+002°)	(-9.58206349798223e+000dB,-1.65040275611838e+002°)
2.57039578276885e+001	(2.54096855415596e+000dB,1.76469050097253e+002°)	(4.96751051319320e+000dB,1.71931871222927e+002°)	(9.54930995252323e+000dB,1.64786798323780e+002°)	(1.86556294052890e+001dB,1.49441923094013e+002°)	(-2.54100494680671e+000dB,-1.76469651164340e+002°)	(-4.96755188292539e+000dB,-1.71932498660111e+002°)	(-9.54937108486771e+000dB,-1.64787528861519e+002°)
2.63026799189537e+001	(2.53344961008764e+000dB,1.76408890427167e+002°)	(4.94947689761925e+000dB,1.71798472218881e+002°)	(9.51560809761445e+000dB,1.64533235765081e+002°)	(1.85848321810244e+001dB,1.48965539498494e+002°)	(-2.53348602772264e+000dB,-1.76409505416873e+002°)	(-4.94951837514188e+000dB,-1.71799113887610e+002°)	(-9.51566965614701e+000dB,-1.64533981706227e+002°)
2.69153480392690e+001	(2.52569973841517e+000dB,1.76348504926401e+002°)	(4.93090306884477e+000dB,1.71664808285459e+002°)	(9.48088521334814e+000dB,1.64279058303719e+002°)	(1.85121036589642e+001dB,1.48489263835361e+002°)	(-2.52573618175426e+000dB,-1.76349134159120e+002°)	(-4.93094465688509e+000dB,-1.71665464499039e+002°)	(-9.48094720795211e+000dB,-1.64279819933731e+002°)
2.75422870333815e+001	(2.51771637202969e+000dB,1.76287935231936e+002°)	(4.91178379753080e+000dB,1.71530981901592e+002°)	(9.44513052116386e+000dB,1.64024458323271e+002°)	(1.84374329672093e+001dB,1.48013458329957e+002°)	(-2.51775284179839e+000dB,-1.76288579035392e+002°)	(-4.91182549880784e+000dB,-1.71531652980086e+002°)	(-9.44519296162344e+000dB,-1.64025235932368e+002°)
2.81838293126444e+001	(2.50949724270756e+000dB,1.76227224373860e+002°)	(4.89211456789536e+000dB,1.71397098566938e+002°)	(9.40833455388390e+000dB,1.63769634432810e+002°)	(1.83608116630582e+001dB,1.47538492208949e+002°)	(-2.50953373963613e+000dB,-1.76227883083275e+002°)	(-4.89215638511487e+000dB,-1.71397784837333e+002°)	(-9.40839744986278e+000dB,-1.63770428316151e+002°)
2.88403150312659e+001	(2.50104040101735e+000dB,1.76166416671132e+002°)	(4.87189161888786e+000dB,1.71263266547894e+002°)	(9.37048923962089e+000dB,1.63514791038812e+002°)	(1.82822338177600e+001dB,1.47064740861790e+002°)	(-2.50107692583992e+000dB,-1.76167090629404e+002°)	(-4.87193355473702e+000dB,-1.71263968344279e+002°)	(-9.37055260064074e+000dB,-1.63515601496689e+002°)
2.95120922666637e+001	(2.49234423547010e+000dB,1.76105557613775e+002°)	(4.85111198312386e+000dB,1.71129596595854e+002°)	(9.33158798265146e+000dB,1.63260137863583e+002°)	(1.82016960931022e+001dB,1.46592584954402e+002°)	(-2.49238078892374e+000dB,-1.76106247171658e+002°)	(-4.85115404026604e+000dB,-1.71130314259598e+002°)	(-9.33165181807049e+000dB,-1.63260965201632e+002°)
3.01995172040200e+001	(2.48340749069320e+000dB,1.76044693731481e+002°)	(4.82977352311446e+000dB,1.70996201638333e+002°)	(9.29162574043602e+000dB,1.63005889410441e+002°)	(1.81191978091664e+001dB,1.46122409499157e+002°)	(-2.48344407351694e+000dB,-1.76045399247770e+002°)	(-4.82981570418387e+000dB,-1.70996935518273e+002°)	(-9.29169005942768e+000dB,-1.63006733939864e+002°)
3.09029543251358e+001	(2.47422928440000e+000dB,1.75983872448811e+002°)	(4.80787496431895e+000dB,1.70863196443949e+002°)	(9.25059909594171e+000dB,1.62752264376443e+002°)	(1.80347410026392e+001dB,1.45654602885698e+002°)	(-2.47426589733387e+000dB,-1.75984594290529e+002°)	(-4.80791727191533e+000dB,-1.70863946896582e+002°)	(-9.25066390747379e+000dB,-1.62753126414246e+002°)
3.16227766016837e+001	(2.46480912292173e+000dB,1.75923141927310e+002°)	(4.78541592455111e+000dB,1.70730697262618e+002°)	(9.20850632441111e+000dB,1.62499485014043e+002°)	(1.79483304751306e+001dB,1.45189555877504e+002°)	(-2.46484576670581e+000dB,-1.75923880469907e+002°)	(-4.78545836123445e+000dB,-1.70731464652305e+002°)	(-9.20857163722537e+000dB,-1.62500364883291e+002°)
3.23593656929627e+001	(2.45514691506499e+000dB,1.75862550895060e+002°)	(4.76239693927762e+000dB,1.70598821442715e+002°)	(9.16534745371466e+000dB,1.62247776443709e+002°)	(1.78599738310249e+001dB,1.44727660579521e+002°)	(-2.45518359043846e+000dB,-1.75863306522611e+002°)	(-4.76243950756294e+000dB,-1.70599606141886e+002°)	(-9.16541327630707e+000dB,-1.62248674473796e+002°)
3.31131121482590e+001	(2.44524298405843e+000dB,1.75802148464360e+002°)	(4.73881948236305e+000dB,1.70467687027331e+002°)	(9.12112431743095e+000dB,1.61997365920154e+002°)	(1.77696815044662e+001dB,1.44269309382420e+002°)	(-2.44527969175859e+000dB,-1.75802921569769e+002°)	(-4.73886218471527e+000dB,-1.70468489416702e+002°)	(-9.12119065803277e+000dB,-1.61998282447082e+002°)
3.38844156139201e+001	(2.43509807735569e+000dB,1.75741983938436e+002°)	(4.71468598183978e+000dB,1.70337412332167e+002°)	(9.07584059981690e+000dB,1.61748482055522e+002°)	(1.76774667751603e+001dB,1.43814893889328e+002°)	(-2.43513481811707e+000dB,-1.75742774923645e+002°)	(-4.71472882066880e+000dB,-1.70338232800961e+002°)	(-9.07590746637677e+000dB,-1.61749417422201e+002°)
3.46736850452530e+001	(2.42471337406942e+000dB,1.75682106608262e+002°)	(4.68999983031340e+000dB,1.70208115507974e+002°)	(9.02950187186012e+000dB,1.61501354003535e+002°)	(1.75833457727652e+001dB,1.43364803831051e+002°)	(-2.42475014862290e+000dB,-1.75682915884471e+002°)	(-4.69004280796925e+000dB,-1.70208954454148e+002°)	(-9.02956927202730e+000dB,-1.61502308560094e+002°)
3.54813389233574e+001	(2.41409048982215e+000dB,1.75622565540811e+002°)	(4.66476538965440e+000dB,1.70079914090830e+002°)	(8.98211561764852e+000dB,1.61256210609290e+002°)	(1.74873374697242e+001dB,1.42919425975906e+002°)	(-2.41412729889406e+000dB,-1.75623393528695e+002°)	(-4.66480850842269e+000dB,-1.70080771921316e+002°)	(-8.98218355875736e+000dB,-1.61257184713403e+002°)
3.63078054770100e+001	(2.40323147881568e+000dB,1.75563409360198e+002°)	(4.63898798967629e+000dB,1.69952924543902e+002°)	(8.93369125034832e+000dB,1.61013279530026e+002°)	(1.73894636624906e+001dB,1.42479143040343e+002°)	(-2.40326832312705e+000dB,-1.75564256490133e+002°)	(-4.63903125177385e+000dB,-1.69953801674842e+002°)	(-8.93375973940423e+000dB,-1.61014273547247e+002°)
3.71535229097171e+001	(2.39213883294040e+000dB,1.75504686023420e+002°)	(4.61267392055684e+000dB,1.69827261794617e+002°)	(8.88424011715097e+000dB,1.60772786332838e+002°)	(1.72897489411749e+001dB,1.42044332606530e+002°)	(-2.39217571320621e+000dB,-1.75505552735717e+002°)	(-4.61271732812766e+000dB,-1.69828158651622e+002°)	(-8.88430916081794e+000dB,-1.60773800636953e+002°)
3.80189396320559e+001	(2.38081547776985e+000dB,1.75446442592546e+002°)	(4.58583041882412e+000dB,1.69703038771506e+002°)	(8.83377549263153e+000dB,1.60534953575884e+002°)	(1.71882206477380e+001dB,1.41615366052962e+002°)	(-2.38085239469830e+000dB,-1.75447329337687e+002°)	(-4.58587397393557e+000dB,-1.69703955789906e+002°)	(-8.83384509722128e+000dB,-1.60535988549268e+002°)
3.89045144994279e+001	(2.36926476531414e+000dB,1.75388725005393e+002°)	(4.55846564680059e+000dB,1.69580365945139e+002°)	(8.78231256005593e+000dB,1.60299999880187e+002°)	(1.70849088229318e+001dB,1.41192607504053e+002°)	(-2.36930171960611e+000dB,-1.75389632244278e+002°)	(-4.55850935143994e+000dB,-1.69581303570249e+002°)	(-8.78238273151889e+000dB,-1.60301055914178e+002°)
3.98107170553495e+001	(2.35749046343809e+000dB,1.75331577846859e+002°)	(4.53058866547628e+000dB,1.69459350877806e+002°)	(8.72986838028130e+000dB,1.60068138999606e+002°)	(1.69798461422722e+001dB,1.40776412804443e+002°)	(-2.35752745578654e+000dB,-1.75332506051051e+002°)	(-4.53063252154765e+000dB,-1.69460309565197e+002°)	(-8.72993912419940e+000dB,-1.60069216494883e+002°)
4.07380277804111e+001	(2.34549674188568e+000dB,1.75275044123213e+002°)	(4.50220940086545e+000dB,1.69340097786657e+002°)	(8.67646184801095e+000dB,1.59839578896954e+002°)	(1.68730678414019e+001dB,1.40367128523516e+002°)	(-2.34553377297528e+000dB,-1.75275993775194e+002°)	(-4.50225341018697e+000dB,-1.69341078002434e+002°)	(-8.67653316959236e+000dB,-1.59840678263923e+002°)
4.16869383470333e+001	(2.33328815489142e+000dB,1.75219165041741e+002°)	(4.47333860398730e+000dB,1.69222707125089e+002°)	(8.62211363529315e+000dB,1.59614520834571e+002°)	(1.67646116312678e+001dB,1.39965090995323e+002°)	(-2.33332522539813e+000dB,-1.75220136635176e+002°)	(-4.47338276828879e+000dB,-1.69223709346171e+002°)	(-8.62218553936896e+000dB,-1.59615642493758e+002°)
4.26579518801591e+001	(2.32086962040135e+000dB,1.75163979798203e+002°)	(4.44398780470137e+000dB,1.69107275187095e+002°)	(8.56684612228810e+000dB,1.59393158487866e+002°)	(1.66545176036016e+001dB,1.39570625398781e+002°)	(-2.32090673099218e+000dB,-1.75164973838203e+002°)	(-4.44403212562225e+000dB,-1.69108299901508e+002°)	(-8.56691861331100e+000dB,-1.59394302870320e+002°)
4.36515832240164e+001	(2.30824639596989e+000dB,1.75109525374598e+002°)	(4.41416925971746e+000dB,1.68993893739208e+002°)	(8.51068331546974e+000dB,1.59175677090508e+002°)	(1.65428281272437e+001dB,1.39184044882630e+002°)	(-2.30828354730274e+000dB,-1.75110542377997e+002°)	(-4.41421373880515e+000dB,-1.68994941446378e+002°)	(-8.51075639751462e+000dB,-1.59176844638201e+002°)
4.46683592150961e+001	(2.29542405144485e+000dB,1.75055836349718e+002°)	(4.38389589518977e+000dB,1.68882649684455e+002°)	(8.45365075357544e+000dB,1.58962252619901e+002°)	(1.64295877359006e+001dB,1.38805649739276e+002°)	(-2.29546124416843e+000dB,-1.75056876845351e+002°)	(-4.38394053389834e+000dB,-1.68883720895511e+002°)	(-8.45372443034199e+000dB,-1.58963443786131e+002°)
4.57088189614873e+001	(2.28240843859820e+000dB,1.75002944724932e+002°)	(4.35318124439102e+000dB,1.68773624762463e+002°)	(8.39577540176580e+000dB,1.58753051031523e+002°)	(1.63148430079607e+001dB,1.38435726631208e+002°)	(-2.28244567335203e+000dB,-1.75004009253920e+002°)	(-4.35322604408029e+000dB,-1.68774720000546e+002°)	(-8.39584967658296e+000dB,-1.58754266281326e+002°)
4.67735141287196e+001	(2.26920565790683e+000dB,1.74950879767559e+002°)	(4.32203938104454e+000dB,1.68666895289508e+002°)	(8.33708553460602e+000dB,1.58548227550475e+002°)	(1.61986424390289e+001dB,1.38074547873268e+002°)	(-2.26924293532141e+000dB,-1.74951968883602e+002°)	(-4.32208434297943e+000dB,-1.68668015090082e+002°)	(-8.33716041043821e+000dB,-1.58549467361031e+002°)
4.78630092322636e+001	(2.25582202273205e+000dB,1.74899667874055e+002°)	(4.29048484896785e+000dB,1.68562531941852e+002°)	(8.27761060862731e+000dB,1.58347926028230e+002°)	(1.60810363078611e+001dB,1.37722370773672e+002°)	(-2.25585934342902e+000dB,-1.74900782143729e+002°)	(-4.29052997431807e+000dB,-1.68563676853024e+002°)	(-8.27768608808238e+000dB,-1.58349190889266e+002°)
4.89778819368444e+001	(2.24226402118953e+000dB,1.74849332455077e+002°)	(4.25853258874904e+000dB,1.68460599585217e+002°)	(8.21738112536971e+000dB,1.58152278372116e+002°)	(1.59620765363988e+001dB,1.37379437036205e+002°)	(-2.24230138578195e+000dB,-1.74850472458139e+002°)	(-4.25857787858908e+000dB,-1.68461770168059e+002°)	(-8.21745721070845e+000dB,-1.58153568786315e+002°)
5.01187233627270e+001	(2.22853827604181e+000dB,1.74799893844291e+002°)	(4.22619786223511e+000dB,1.68361157152668e+002°)	(8.15642848594301e+000dB,1.57961404054505e+002°)	(1.58418165446122e+001dB,1.37045972225670e+002°)	(-2.22857568513459e+000dB,-1.74801060173993e+002°)	(-4.22624331754441e+000dB,-1.68362353981551e+002°)	(-8.15650517909005e+000dB,-1.57962720537904e+002°)
5.12861383991362e+001	(2.21465150298185e+000dB,1.74751369232544e+002°)	(4.19349617565802e+000dB,1.68264257572561e+002°)	(8.09478483826901e+000dB,1.57775409707948e+002°)	(1.57203111008663e+001dB,1.36722185298257e+002°)	(-2.21468895717211e+000dB,-1.74752562495945e+002°)	(-4.19354179732141e+000dB,-1.68265481235489e+002°)	(-8.09486214082497e+000dB,-1.57776752790335e+002°)
5.24807460249770e+001	(2.20061046770804e+000dB,1.74703772628729e+002°)	(4.16044320225867e+000dB,1.68169947747528e+002°)	(8.03248291828320e+000dB,1.57594388811734e+002°)	(1.55976161685227e+001dB,1.36408268198130e+002°)	(-2.20064796758565e+000dB,-1.74704993447025e+002°)	(-4.16048899106693e+000dB,-1.68171198846475e+002°)	(-8.03256083153781e+000dB,-1.57595759037042e+002°)
5.37031796370250e+001	(2.18642194221818e+000dB,1.74657114848419e+002°)	(4.12705470528934e+000dB,1.68078268584762e+002°)	(7.96955588647455e+000dB,1.57418421474433e+002°)	(1.54737887494852e+001dB,1.36104395521205e+002°)	(-2.18645948836626e+000dB,-1.74658363857270e+002°)	(-4.12710066193988e+000dB,-1.68079547736023e+002°)	(-7.96963441142070e+000dB,-1.57419819401125e+002°)
5.49540873857622e+001	(2.17209266077089e+000dB,1.74611403530954e+002°)	(4.09334646228177e+000dB,1.67989255077178e+002°)	(7.90603716122821e+000dB,1.57247574316006e+002°)	(1.53488867253886e+001dB,1.35810724246758e+002°)	(-2.17213025376641e+000dB,-1.74612681380825e+002°)	(-4.09339258737941e+000dB,-1.67990562911718e+002°)	(-7.90611629857653e+000dB,-1.57249000517457e+002°)
5.62341325190346e+001	(2.15762927597752e+000dB,1.74566643185384e+002°)	(4.05933419145918e+000dB,1.67902936434231e+002°)	(7.84196025050325e+000dB,1.57081900452022e+002°)	(1.52229686971191e+001dB,1.35527393537226e+002°)	(-2.15766691639186e+000dB,-1.74567950541889e+002°)	(-4.05938048551689e+000dB,-1.67904273598046e+002°)	(-7.84204000069699e+000dB,-1.57083355516894e+002°)
5.75439937337154e+001	(2.14303831549587e+000dB,1.74522835265265e+002°)	(4.02503348114712e+000dB,1.67819336260505e+002°)	(7.77735858342726e+000dB,1.56921439581398e+002°)	(1.50960938233423e+001dB,1.35254524606278e+002°)	(-2.14307600389539e+000dB,-1.74524172809519e+002°)	(-4.02507994458679e+000dB,-1.67820703414980e+002°)	(-7.77743894665739e+000dB,-1.56922924114007e+002°)
5.88843655355586e+001	(2.12832613979788e+000dB,1.74479978271970e+002°)	(3.99045972299992e+000dB,1.67738472779438e+002°)	(7.71226534341880e+000dB,1.56766218177926e+002°)	(1.49683216587001e+001dB,1.34992220655017e+002°)	(-2.12836387674450e+000dB,-1.74481346700948e+002°)	(-3.99050635615302e+000dB,-1.67739870601724e+002°)	(-7.71234631963885e+000dB,-1.56767732798604e+002°)
6.02559586074355e+001	(2.11349890147769e+000dB,1.74438067885804e+002°)	(3.95562804980623e+000dB,1.67660359098920e+002°)	(7.64671330445729e+000dB,1.56616249784686e+002°)	(1.48397119923247e+001dB,1.34740566875932e+002°)	(-2.11353668752941e+000dB,-1.74439467912709e+002°)	(-3.95567485291434e+000dB,-1.67661788282305e+002°)	(-7.64679489339782e+000dB,-1.56617795130140e+002°)
6.16595001861479e+001	(2.09856250655357e+000dB,1.74397097123854e+002°)	(3.92055327857147e+000dB,1.67585003514834e+002°)	(7.58073467210727e+000dB,1.56471535409251e+002°)	(1.47103246873055e+001dB,1.34499630524040e+002°)	(-2.09860034226494e+000dB,-1.74398529478491e+002°)	(-3.92060025178666e+000dB,-1.67586464769129e+002°)	(-7.58081687328969e+000dB,-1.56473112132911e+002°)
6.30957344480190e+001	(2.08352257819743e+000dB,1.74357056523156e+002°)	(3.88524985949592e+000dB,1.67512409848090e+002°)	(7.51436093087014e+000dB,1.56332064016398e+002°)	(1.45802195217297e+001dB,1.34269461054452e+002°)	(-2.08356046411995e+000dB,-1.74358521952316e+002°)	(-3.88529700288087e+000dB,-1.67513903900020e+002°)	(-7.51444374361954e+000dB,-1.56333672788763e+002°)
6.45654229034652e+001	(2.06838442329976e+000dB,1.74317934347461e+002°)	(3.84973183137761e+000dB,1.67442577810198e+002°)	(7.44762269938138e+000dB,1.56197813113916e+002°)	(1.44494560319087e+001dB,1.34050090325446e+002°)	(-2.06842235998218e+000dB,-1.74319433615308e+002°)	(-3.84977914490555e+000dB,-1.67444105403799e+002°)	(-7.44770612283824e+000dB,-1.56199454622899e+002°)
6.60693448007593e+001	(2.05315300224590e+000dB,1.74279716815534e+002°)	(3.81401278387003e+000dB,1.67375503392018e+002°)	(7.38054959489610e+000dB,1.56068749425990e+002°)	(1.43180933583929e+001dB,1.33841532865952e+002°)	(-2.05319099023441e+000dB,-1.74281250704010e+002°)	(-3.81406026742431e+000dB,-1.67377065289042e+002°)	(-7.38063362802657e+000dB,-1.56070424377251e+002°)
6.76082975391978e+001	(2.03783290224216e+000dB,1.74242388348703e+002°)	(3.77810582691781e+000dB,1.67311179270010e+002°)	(7.31317010841046e+000dB,1.55944829647571e+002°)	(1.41861900953675e+001dB,1.33643786206190e+002°)	(-2.03787094208044e+000dB,-1.74243957657930e+002°)	(-3.77815348029122e+000dB,-1.67312776250348e+002°)	(-7.31325475001496e+000dB,-1.55946538764861e+002°)
6.91830970918933e+001	(2.02242831448866e+000dB,1.74205931835087e+002°)	(3.74202356758133e+000dB,1.67249595224117e+002°)	(7.24551149165376e+000dB,1.55826001272228e+002°)	(1.40538041440197e+001dB,1.33456831270038e+002°)	(-2.02246640671779e+000dB,-1.74207537383788e+002°)	(-3.74207139047508e+000dB,-1.67251228086215e+002°)	(-7.24559674037379e+000dB,-1.55827745297722e+002°)
7.07945784384134e+001	(2.00694301544980e+000dB,1.74170328907761e+002°)	(3.70577809434520e+000dB,1.67190738561242e+002°)	(7.17759965705592e+000dB,1.55712203485038e+002°)	(1.39209925704594e+001dB,1.33280632827526e+002°)	(-2.00698116060802e+000dB,-1.74171971533684e+002°)	(-3.70582608636751e+000dB,-1.67192408122541e+002°)	(-7.17768551137881e+000dB,-1.55713983179676e+002°)
7.24435960074986e+001	(1.99138035242458e+000dB,1.74135560233944e+002°)	(3.66938096888840e+000dB,1.67134594538328e+002°)	(7.10945909165052e+000dB,1.55603368111369e+002°)	(1.37878114687739e+001dB,1.33115140005669e+002°)	(-1.99141855104684e+000dB,-1.74137240794296e+002°)	(-3.66942912955282e+000dB,-1.67136301635708e+002°)	(-7.10954554991195e+000dB,-1.55605184255195e+002°)
7.41310241300914e+001	(1.97574323356797e+000dB,1.74101605812158e+002°)	(3.63284322517767e+000dB,1.67081146779097e+002°)	(7.04111278571600e+000dB,1.55499420611679e+002°)	(1.36543158297940e+001dB,1.32960286855644e+002°)	(-1.97578148618526e+000dB,-1.74103325184055e+002°)	(-3.63289155390093e+000dB,-1.67082892269331e+002°)	(-7.04119984610019e+000dB,-1.55501274004188e+002°)
7.58577575029180e+001	(1.96003412246183e+000dB,1.74068445274252e+002°)	(3.59617537563191e+000dB,1.67030377678708e+002°)	(6.97258217678950e+000dB,1.55400281111994e+002°)	(1.35205594161438e+001dB,1.32815992974080e+002°)	(-1.96007242960036e+000dB,-1.74070204355171e+002°)	(-3.59622387173154e+000dB,-1.67032162438934e+002°)	(-6.97266983732691e+000dB,-1.55402172572487e+002°)
7.76247116628688e+001	(1.94425503728131e+000dB,1.74036058189127e+002°)	(3.55938742399770e+000dB,1.66982268790903e+002°)	(6.90388710951174e+000dB,1.55305865459277e+002°)	(1.33865946441442e+001dB,1.32682164176007e+002°)	(-1.94429339946143e+000dB,-1.74037857897374e+002°)	(-3.55943608668927e+000dB,-1.66984093719100e+002°)	(-6.90397536807428e+000dB,-1.55307795827220e+002°)
7.94328234724277e+001	(1.92840755454941e+000dB,1.74004424364995e+002°)	(3.52248888447425e+000dB,1.66936801192551e+002°)	(6.83504581157899e+000dB,1.55216086290649e+002°)	(1.32524724731320e+001dB,1.32558693216709e+002°)	(-1.92844597228428e+000dB,-1.74006265640184e+002°)	(-3.52253771286830e+000dB,-1.66938667208033e+002°)	(-6.83513466587252e+000dB,-1.55218056426050e+002°)
8.12830516164095e+001	(1.91249281742067e+000dB,1.73973524147066e+002°)	(3.48548880653402e+000dB,1.66893955821008e+002°)	(6.76607488589313e+000dB,1.55130854105318e+002°)	(1.31182423027479e+001dB,1.32445460559443e+002°)	(-1.91253129121473e+000dB,-1.73975407950605e+002°)	(-3.48553779963278e+000dB,-1.66895863864934e+002°)	(-6.76616433344734e+000dB,-1.55132864889110e+002°)
8.31763771102667e+001	(1.89651154838496e+000dB,1.73943338707611e+002°)	(3.44839580480341e+000dB,1.66853713780228e+002°)	(6.69698931881472e+000dB,1.55050078328056e+002°)	(1.29839518787337e+001dB,1.32342335185685e+002°)	(-1.89655007873210e+000dB,-1.73945266023205e+002°)	(-3.44844496149717e+000dB,-1.66855664816119e+002°)	(-6.69707935697042e+000dB,-1.55052130662500e+002°)
8.51138038202372e+001	(1.88046406623393e+000dB,1.73913850325489e+002°)	(3.41121809329776e+000dB,1.66816056612173e+002°)	(6.62780250424000e+000dB,1.54973668353245e+002°)	(1.28496472077608e+001dB,1.32249175444181e+002°)	(-1.88050265361549e+000dB,-1.73915822159653e+002°)	(-3.41126741236116e+000dB,-1.66818051626446e+002°)	(-6.62789313013371e+000dB,-1.54975763162350e+002°)
8.70963589956076e+001	(1.86435030708785e+000dB,1.73885042652338e+002°)	(3.37396352324851e+000dB,1.66780966530735e+002°)	(6.55852628304270e+000dB,1.54901534558794e+002°)	(1.27153724817880e+001dB,1.32165829934771e+002°)	(-1.86438895197029e+000dB,-1.73887060034926e+002°)	(-3.37401300333664e+000dB,-1.66783006533255e+002°)	(-6.55861749358874e+000dB,-1.54903672788758e+002°)
8.91250938133741e+001	(1.84816984923842e+000dB,1.73856900962853e+002°)	(3.33663962371745e+000dB,1.66748426616079e+002°)	(6.48917099724861e+000dB,1.54833589279656e+002°)	(1.25811700124150e+001dB,1.32092138422554e+002°)	(-1.84820855207075e+000dB,-1.73858964947594e+002°)	(-3.33668926336186e+000dB,-1.66750512640724e+002°)	(-6.48926278911874e+000dB,-1.54835771899324e+002°)
9.12010839355905e+001	(1.83192194152462e+000dB,1.73829412386725e+002°)	(3.29925364416524e+000dB,1.66718420968064e+002°)	(6.41974555814607e+000dB,1.54769747731218e+002°)	(1.24470801756624e+001dB,1.32027932777602e+002°)	(-1.83196070273569e+000dB,-1.73831524051777e+002°)	(-3.29930344176993e+000dB,-1.66720554073304e+002°)	(-6.41983792774678e+000dB,-1.54771975732572e+002°)
9.33254300796986e+001	(1.81560553492470e+000dB,1.73802566120072e+002°)	(3.26181259812873e+000dB,1.66690934818115e+002°)	(6.35025752738250e+000dB,1.54709928873516e+002°)	(1.23131413675597e+001dB,1.31973037935052e+002°)	(-1.81564435492009e+000dB,-1.73804726568590e+002°)	(-3.26186255196613e+000dB,-1.66693116087615e+002°)	(-6.35035047083015e+000dB,-1.54712203272184e+002°)
