Freq.	V(Gain2.62)	V(Gain5.24)	V(Gain10.48)	V(20.96)	V(-2.62)	V(-5.24)	V(-10.48)
2.13796208950222e+001	(2.48644645243979e+000dB,1.76894206126735e+002°)	(4.97331448864227e+000dB,1.73761892235369e+002°)	(9.92322730870629e+000dB,1.67288181663590e+002°)	(1.94841942232274e+001dB,1.52596263480197e+002°)	(-2.48648258889893e+000dB,-1.76894705672643e+002°)	(-4.97338950201836e+000dB,-1.73763047685041e+002°)	(-9.92328560731936e+000dB,-1.67288805625952e+002°)
2.18776162394954e+001	(2.48084537652779e+000dB,1.76834482628287e+002°)	(4.96209767756551e+000dB,1.73641435738800e+002°)	(9.89990154497059e+000dB,1.67044663221368e+002°)	(1.94267226563698e+001dB,1.52122065352394e+002°)	(-2.48088153236898e+000dB,-1.76834993760042e+002°)	(-4.96217426127714e+000dB,-1.73642614800193e+002°)	(-9.89996020227766e+000dB,-1.67045300662010e+002°)
2.23872113856833e+001	(2.47503915033161e+000dB,1.76774121677830e+002°)	(4.95046622904230e+000dB,1.73519668095390e+002°)	(9.87572073129494e+000dB,1.66798610849937e+002°)	(1.93674477815317e+001dB,1.51645443074054e+002°)	(-2.47507532621473e+000dB,-1.76774644662436e+002°)	(-4.95054444293585e+000dB,-1.73520871116863e+002°)	(-9.87577975844140e+000dB,-1.66799262025134e+002°)
2.29086765276776e+001	(2.46902266124499e+000dB,1.76713147109686e+002°)	(4.93840950830404e+000dB,1.73396636603955e+002°)	(9.85066341794373e+000dB,1.66550126866584e+002°)	(1.93063432697469e+001dB,1.51166685471753e+002°)	(-2.46905885784238e+000dB,-1.76713682220233e+002°)	(-4.93848941394062e+000dB,-1.73397863931057e+002°)	(-9.85072282619747e+000dB,-1.66550792036145e+002°)
2.34422881531991e+001	(2.46279086036132e+000dB,1.76651584654064e+002°)	(4.92591698490885e+000dB,1.73272392482489e+002°)	(9.82470840128065e+000dB,1.66299321653901e+002°)	(1.92433843919692e+001dB,1.50686092939370e+002°)	(-2.46282707835722e+000dB,-1.76652132169864e+002°)	(-4.92599864556913e+000dB,-1.73273644457436e+002°)	(-9.82476820201581e+000dB,-1.66300001081220e+002°)
2.39883291901948e+001	(2.45633877999106e+000dB,1.76589461962506e+002°)	(4.91297826779907e+000dB,1.73146990935762e+002°)	(9.79783479573696e+000dB,1.66046313788250e+002°)	(1.91785481399477e+001dB,1.50203977039761e+002°)	(-2.45637502008100e+000dB,-1.76590022169238e+002°)	(-4.91306174848433e+000dB,-1.73148267896895e+002°)	(-9.79789500041651e+000dB,-1.66047007740360e+002°)
2.45470891568502e+001	(2.44966155199241e+000dB,1.76526808626062e+002°)	(4.89958314218204e+000dB,1.73020491209305e+002°)	(9.77002210933176e+000dB,1.65791230140561e+002°)	(1.91118133448453e+001dB,1.49720660045045e+002°)	(-2.44969781488255e+000dB,-1.76527381815913e+002°)	(-4.89966850961115e+000dB,-1.73021793490529e+002°)	(-9.77008272948880e+000dB,-1.65791938888197e+002°)
2.51188643150957e+001	(2.44275442685471e+000dB,1.76463656185436e+002°)	(4.88572160813798e+000dB,1.72892956628250e+002°)	(9.74125032254509e+000dB,1.65534205946556e+002°)	(1.90431607927966e+001dB,1.49236474415725e+002°)	(-2.44279071326109e+000dB,-1.76464242657254e+002°)	(-4.88580893074001e+000dB,-1.72894284558456e+002°)	(-9.74131136976293e+000dB,-1.65534929764233e+002°)
2.57039578276885e+001	(2.43561279346048e+000dB,1.76400038132412e+002°)	(4.87138392083291e+000dB,1.72764454619521e+002°)	(9.71149997029611e+000dB,1.65275384843513e+002°)	(1.89725733365920e+001dB,1.48751762219354e+002°)	(-2.43564910410823e+000dB,-1.76400638191857e+002°)	(-4.87147326873514e+000dB,-1.72765808521989e+002°)	(-9.71156145618720e+000dB,-1.65276124009605e+002°)
2.63026799189537e+001	(2.42823219943804e+000dB,1.76335989901812e+002°)	(4.85656063218683e+000dB,1.72635056715824e+002°)	(9.68075222672755e+000dB,1.65014918870668e+002°)	(1.89000360026741e+001dB,1.48266874490017e+002°)	(-2.42826853506049e+000dB,-1.76336603861512e+002°)	(-4.85665207719781e+000dB,-1.72636436907612e+002°)	(-9.68081416291122e+000dB,-1.65015673667506e+002°)
2.69153480392690e+001	(2.42060837200207e+000dB,1.76271548853331e+002°)	(4.84124263381858e+000dB,1.72504838539965e+002°)	(9.64898899244460e+000dB,1.64752968430465e+002°)	(1.88255360926411e+001dB,1.47782170530415e+002°)	(-2.42064473333982e+000dB,-1.76272177033044e+002°)	(-4.84133624940606e+000dB,-1.72506245331281e+002°)	(-9.64905139052381e+000dB,-1.64753739144443e+002°)
2.75422870333815e+001	(2.41273723916490e+000dB,1.76206754242583e+002°)	(4.82542120105903e+000dB,1.72373879768037e+002°)	(9.61619298380233e+000dB,1.64489702207929e+002°)	(1.87490632784685e+001dB,1.47298017158888e+002°)	(-2.41277362696481e+000dB,-1.76207396969360e+002°)	(-4.82551706232244e+000dB,-1.72375313461598e+002°)	(-9.61625585533931e+000dB,-1.64490489129622e+002°)
2.81838293126444e+001	(2.40461495118616e+000dB,1.76141647180770e+002°)	(4.80908803779367e+000dB,1.72242264070104e+002°)	(9.58234782378024e+000dB,1.64225297045622e+002°)	(1.86706096906892e+001dB,1.46814787904249e+002°)	(-2.40465136620028e+000dB,-1.76142304789125e+002°)	(-4.80918622143087e+000dB,-1.72243724960481e+002°)	(-9.58241118027130e+000dB,-1.64226100469921e+002°)
2.88403150312659e+001	(2.39623790211392e+000dB,1.76076270582439e+002°)	(4.79223532186473e+000dB,1.72110079027121e+002°)	(9.54743813392794e+000dB,1.63959937771795e+002°)	(1.85901699988066e+001dB,1.46332862151793e+002°)	(-2.39627434509838e+000dB,-1.76076943414524e+002°)	(-4.79233590613278e+000dB,-1.72111567400073e+002°)	(-9.54750198677749e+000dB,-1.63960757998054e+002°)
2.95120922666637e+001	(2.38760275125613e+000dB,1.76010669100878e+002°)	(4.77485575073285e+000dB,1.71977416022922e+002°)	(9.51144962681163e+000dB,1.63693816979630e+002°)	(1.85077414832618e+001dB,1.45852624244351e+002°)	(-2.38763922296993e+000dB,-1.76011357506658e+002°)	(-4.77495881540255e+000dB,-1.71978932154719e+002°)	(-9.51151398730541e+000dB,-1.63694654311826e+002°)
3.01995172040200e+001	(2.37870644440742e+000dB,1.75944889050779e+002°)	(4.75694258706808e+000dB,1.71844370110304e+002°)	(9.47436919833831e+000dB,1.63427134755720e+002°)	(1.84233240983308e+001dB,1.45374462542723e+002°)	(-2.37874294561123e+000dB,-1.75945593388218e+002°)	(-4.75704821337197e+000dB,-1.71845914267041e+002°)	(-9.47443407761613e+000dB,-1.63427989502636e+002°)
3.09029543251358e+001	(2.36954623464417e+000dB,1.75878978317935e+002°)	(4.73848970391177e+000dB,1.71711039850391e+002°)	(9.43618501928524e+000dB,1.63160098356307e+002°)	(1.83369205253870e+001dB,1.44898768450208e+002°)	(-2.36958276609902e+000dB,-1.75879698953179e+002°)	(-4.73859797448536e+000dB,-1.71712612287294e+002°)	(-9.43625042831332e+000dB,-1.63160970831724e+002°)
3.16227766016837e+001	(2.36011970248928e+000dB,1.75812986255810e+002°)	(4.71949162902449e+000dB,1.71577527124688e+002°)	(9.39688662531609e+000dB,1.62892921830154e+002°)	(1.82485362160366e+001dB,1.44425935406357e+002°)	(-2.36015626495526e+000dB,-1.75813723563384e+002°)	(-4.71960262784055e+000dB,-1.71579128085415e+002°)	(-9.39695257485901e+000dB,-1.62893812353064e+002°)
3.23593656929627e+001	(2.35042477523884e+000dB,1.75746963569027e+002°)	(4.69994358801136e+000dB,1.71443936919477e+002°)	(9.35646500472369e+000dB,1.62625825587394e+002°)	(1.81581794247071e+001dB,1.43956357855367e+002°)	(-2.35046136947372e+000dB,-1.75747717932029e+002°)	(-4.70005740030680e+000dB,-1.71445566635415e+002°)	(-9.35653150531636e+000dB,-1.62626734482231e+002°)
3.31131121482590e+001	(2.34045974523573e+000dB,1.75680962183894e+002°)	(4.67984154579543e+000dB,1.71310377082488e+002°)	(9.31491268310472e+000dB,1.62359035914166e+002°)	(1.80658612303522e+001dB,1.43490430194786e+002°)	(-2.34049637199357e+000dB,-1.75681733994201e+002°)	(-4.67995825799076e+000dB,-1.71312035772048e+002°)	(-9.31497974502437e+000dB,-1.62359963511050e+002°)
3.38844156139201e+001	(2.33022328687014e+000dB,1.75615035106306e+002°)	(4.65918224599403e+000dB,1.71176958052067e+002°)	(9.27222380414286e+000dB,1.62092784433381e+002°)	(1.79715955470171e+001dB,1.43028545710440e+002°)	(-2.33025994689989e+000dB,-1.75615824764777e+002°)	(-4.65930194560493e+000dB,-1.71178645919974e+002°)	(-9.27229143738125e+000dB,-1.62093731068390e+002°)
3.46736850452530e+001	(2.31971447208535e+000dB,1.75549236267500e+002°)	(4.63796324774096e+000dB,1.71043792559393e+002°)	(9.22839420565727e+000dB,1.61827307512538e+002°)	(1.78753991230992e+001dB,1.42571095503550e+002°)	(-2.31975116612943e+000dB,-1.75550044184194e+002°)	(-4.63808602328192e+000dB,-1.71045509795984e+002°)	(-9.22846241989341e+000dB,-1.61828273527987e+002°)
3.54813389233574e+001	(2.30893278416799e+000dB,1.75483620358342e+002°)	(4.61618295949202e+000dB,1.70910995304652e+002°)	(9.18342149006247e+000dB,1.61562845620085e+002°)	(1.77772915292246e+001dB,1.42118467416154e+002°)	(-2.30896951296084e+000dB,-1.75484446952736e+002°)	(-4.61630890037158e+000dB,-1.70912742085169e+002°)	(-9.18349029463590e+000dB,-1.61563831364831e+002°)
3.63078054770100e+001	(2.29787812960698e+000dB,1.75418242652991e+002°)	(4.59384066935112e+000dB,1.70778682608427e+002°)	(9.13730508838493e+000dB,1.61299642632490e+002°)	(1.76772951347496e+001dB,1.41671044960882e+002°)	(-2.29791489387364e+000dB,-1.75419088354203e+002°)	(-4.59396986575855e+000dB,-1.70780459092323e+002°)	(-9.13737449226985e+000dB,-1.61300648462255e+002°)
3.71535229097171e+001	(2.28655084781342e+000dB,1.75353158822980e+002°)	(4.57093657146195e+000dB,1.70646972039954e+002°)	(9.09004631699211e+000dB,1.61037945094803e+002°)	(1.75754350729829e+001dB,1.41229206261103e+002°)	(-2.28658764826810e+000dB,-1.75354024070002e+002°)	(-4.57106911424508e+000dB,-1.70648778370199e+002°)	(-9.09011632877257e+000dB,-1.61038971372509e+002°)
3.80189396320559e+001	(2.27495171850620e+000dB,1.75288424742953e+002°)	(4.54747178802422e+000dB,1.70515982024265e+002°)	(9.04164842621226e+000dB,1.60778001438158e+002°)	(1.74717391953093e+001dB,1.40793323007322e+002°)	(-2.27498855585092e+000dB,-1.75289309984885e+002°)	(-4.54760776855818e+000dB,-1.70517818326668e+002°)	(-9.04171905405850e+000dB,-1.60779048534288e+002°)
3.89045144994279e+001	(2.26308196658445e+000dB,1.75224096289458e+002°)	(4.52344838651617e+000dB,1.70385831430650e+002°)	(8.99211664005745e+000dB,1.60520061158349e+002°)	(1.73662380144748e+001dB,1.40363759435516e+002°)	(-2.26311884150760e+000dB,-1.75225001985752e+002°)	(-4.52358789656256e+000dB,-1.70387697813185e+002°)	(-8.99218789170368e+000dB,-1.60521129451318e+002°)
3.98107170553495e+001	(2.25094326432813e+000dB,1.75160229134386e+002°)	(4.49886939173518e+000dB,1.70256639145207e+002°)	(8.94145818631017e+000dB,1.60264373960232e+002°)	(1.72589646373665e+001dB,1.39940871332862e+002°)	(-2.25098017750318e+000dB,-1.75161155755094e+002°)	(-4.49901252329159e+000dB,-1.70258535697360e+002°)	(-8.94153006903392e+000dB,-1.60265463836777e+002°)
4.07380277804111e+001	(2.23853773079281e+000dB,1.75096878534813e+002°)	(4.47373879230722e+000dB,1.70128523630671e+002°)	(8.88968231629398e+000dB,1.60011188873366e+002°)	(1.71499546876948e+001dB,1.39525005076009e+002°)	(-2.23857468287702e+000dB,-1.75097826560843e+002°)	(-4.47388563744656e+000dB,-1.70130450422798e+002°)	(-8.88975483689716e+000dB,-1.60012300728956e+002°)
4.16869383470333e+001	(2.22586792829300e+000dB,1.75034099121118e+002°)	(4.44806154136266e+000dB,1.70001602477008e+002°)	(8.83680031372209e+000dB,1.59760753344909e+002°)	(1.70392462190405e+001dB,1.39116496706733e+002°)	(-2.22590491992615e+000dB,-1.75035069044494e+002°)	(-4.44821219206202e+000dB,-1.70003559559715e+002°)	(-8.83687347851400e+000dB,-1.59761887584162e+002°)
4.26579518801591e+001	(2.21293685590026e+000dB,1.74971944685423e+002°)	(4.42184355113073e+000dB,1.69875991946594e+002°)	(8.78282549210390e+000dB,1.59513312316315e+002°)	(1.69268796187930e+001dB,1.38715671049428e+002°)	(-2.21297388770350e+000dB,-1.74972937009553e+002°)	(-4.42199809908943e+000dB,-1.69877979350139e+002°)	(-8.78289930688620e+000dB,-1.59514469353433e+002°)
4.36515832240164e+001	(2.19974793991796e+000dB,1.74910467972445e+002°)	(4.39509168126776e+000dB,1.69751806518087e+002°)	(8.72777318028716e+000dB,1.59269107290921e+002°)	(1.68128975035444e+001dB,1.38322840874510e+002°)	(-2.19978501249269e+000dB,-1.74911483212396e+002°)	(-4.39525021771408e+000dB,-1.69753824251808e+002°)	(-8.72784765034106e+000dB,-1.59270287550139e+002°)
4.46683592150961e+001	(2.18630502133258e+000dB,1.74849720474974e+002°)	(4.36781372080341e+000dB,1.69629158433304e+002°)	(8.67166069582325e+000dB,1.59028375399924e+002°)	(1.66973446065513e+001dB,1.37938306111389e+002°)	(-2.18634213525938e+000dB,-1.74850759157752e+002°)	(-4.36797633628970e+000dB,-1.69631206485073e+002°)	(-8.67173582589890e+000dB,-1.59029579315965e+002°)
4.57088189614873e+001	(2.17261234028200e+000dB,1.74789752236188e+002°)	(4.34001836366511e+000dB,1.69508157251594e+002°)	(8.61450730596213e+000dB,1.58791348474606e+002°)	(1.65802676579019e+001dB,1.37562353114253e+002°)	(-2.17264949611967e+000dB,-1.74790814901026e+002°)	(-4.34018514785071e+000dB,-1.69510235587310e+002°)	(-8.61458310027029e+000dB,-1.58792576493150e+002°)
4.67735141287196e+001	(2.15867451762335e+000dB,1.74730611661048e+002°)	(4.31171517782128e+000dB,1.69388909416332e+002°)	(8.55633417621186e+000dB,1.58558252132956e+002°)	(1.64617152580525e+001dB,1.37195253983484e+002°)	(-2.15871171590803e+000dB,-1.74731698859701e+002°)	(-4.31188621924289e+000dB,-1.69391017979447e+002°)	(-8.55641063841801e+000dB,-1.58559504711117e+002°)
4.78630092322636e+001	(2.14449653372599e+000dB,1.74672345338966e+002°)	(4.28291456816898e+000dB,1.69271517838174e+002°)	(8.49716430653350e+000dB,1.58329304888991e+002°)	(1.63417377454119e+001dB,1.36837265945084e+002°)	(-2.14453377497033e+000dB,-1.74673457636009e+002°)	(-4.28308995399793e+000dB,-1.69273656549266e+002°)	(-8.49724143975427e+000dB,-1.58330582495799e+002°)
4.89778819368444e+001	(2.13008370465835e+000dB,1.74614997879867e+002°)	(4.25362773337835e+000dB,1.69156081499698e+002°)	(8.43702245538234e+000dB,1.58104717293141e+002°)	(1.62203870586623e+001dB,1.36488630790120e+002°)	(-2.13012098935079e+000dB,-1.74616135853008e+002°)	(-4.25380754916434e+000dB,-1.69158250256087e+002°)	(-8.43710026218431e+000dB,-1.58106020410033e+002°)
5.01187233627270e+001	(2.11544165597925e+000dB,1.74558611765670e+002°)	(4.22386661699444e+000dB,1.69042695085948e+002°)	(8.37593505195154e+000dB,1.57884691112052e+002°)	(1.60977165945056e+001dB,1.36149574375763e+002°)	(-2.11547898458336e+000dB,-1.74559776006061e+002°)	(-4.22405094639529e+000dB,-1.69044893761375e+002°)	(-8.37601353435244e+000dB,-1.57886020233362e+002°)
5.12861383991362e+001	(2.10057629438528e+000dB,1.74503227219028e+002°)	(4.19364385318437e+000dB,1.68931448645212e+002°)	(8.31393009711916e+000dB,1.57669418555942e+002°)	(1.59737810615230e+001dB,1.35820306189154e+002°)	(-2.10061366733916e+000dB,-1.74504418331592e+002°)	(-4.19383277768124e+000dB,-1.68933677089571e+002°)	(-8.31400925659123e+000dB,-1.57670774189400e+002°)
5.24807460249770e+001	(2.08549377750325e+000dB,1.74448882091022e+002°)	(4.16297270760227e+000dB,1.68822427284094e+002°)	(8.25103705374419e+000dB,1.57459081561425e+002°)	(1.58486363308263e+001dB,1.35501018974969e+002°)	(-2.08553119521903e+000dB,-1.74450100694777e+002°)	(-4.16316630620004e+000dB,-1.68824685323245e+002°)	(-8.25111689121985e+000dB,-1.57460464228652e+002°)
5.37031796370250e+001	(2.07020048215113e+000dB,1.74395611769212e+002°)	(4.13186701392510e+000dB,1.68715710900610e+002°)	(8.18728672709807e+000dB,1.57253851137273e+002°)	(1.57223392841661e+001dB,1.35191888427242e+002°)	(-2.07023794501455e+000dB,-1.74396858497615e+002°)	(-4.13206536283744e+000dB,-1.68717998336260e+002°)	(-8.18736724297752e+000dB,-1.57255261374278e+002°)
5.49540873857622e+001	(2.05470297142086e+000dB,1.74343449107264e+002°)	(4.10034110668670e+000dB,1.68611373958596e+002°)	(8.12271113635308e+000dB,1.57053886780077e+002°)	(1.55949476601509e+001dB,1.34893072945718e+002°)	(-2.05474047979085e+000dB,-1.74344724608549e+002°)	(-4.10054427900551e+000dB,-1.68613690568274e+002°)	(-8.12279233051393e+000dB,-1.57055325137756e+002°)
5.62341325190346e+001	(2.03900796096071e+000dB,1.74292424377008e+002°)	(4.06840975110371e+000dB,1.68509485306239e+002°)	(8.05734337817571e+000dB,1.56859335966162e+002°)	(1.54665198992075e+001dB,1.34604713456743e+002°)	(-2.03904551516913e+000dB,-1.74293729314542e+002°)	(-4.06861781645272e+000dB,-1.68511830843369e+002°)	(-8.05742524998428e+000dB,-1.56860803010787e+002°)
5.75439937337154e+001	(2.02312228485377e+000dB,1.74242565243515e+002°)	(4.03608807064415e+000dB,1.68410108040998e+002°)	(7.99121748358897e+000dB,1.56670333725313e+002°)	(1.53371149879004e+001dB,1.34326933298492e+002°)	(-2.02315988520505e+000dB,-1.74243900296158e+002°)	(-4.03630109481656e+000dB,-1.68412482235084e+002°)	(-7.99130003191321e+000dB,-1.56671830039025e+002°)
5.88843655355586e+001	(2.00705286150116e+000dB,1.74193896763434e+002°)	(4.00339147313514e+000dB,1.68313299422543e+002°)	(7.92436826937062e+000dB,1.56487002301088e+002°)	(1.52067923032066e+001dB,1.34059838170096e+002°)	(-2.00709050827210e+000dB,-1.74195262625906e+002°)	(-4.00360951771522e+000dB,-1.68315701979476e+002°)	(-7.92445149259429e+000dB,-1.56488528482386e+002°)
6.02559586074355e+001	(1.99080665992365e+000dB,1.74146441406466e+002°)	(3.97033557624007e+000dB,1.68219110834720e+002°)	(7.85683118534233e+000dB,1.56309450901529e+002°)	(1.50756114573228e+001dB,1.33803516144111e+002°)	(-1.99084435336318e+000dB,-1.74147838789723e+002°)	(-3.97055869820893e+000dB,-1.68221541437216e+002°)	(-7.85691508138039e+000dB,-1.56311007565749e+002°)
6.16595001861479e+001	(1.97439066689322e+000dB,1.74100219099530e+002°)	(3.93693613315552e+000dB,1.68127587796830e+002°)	(7.78864215897581e+000dB,1.56137775543072e+002°)	(1.49436321435665e+001dB,1.33558037741564e+002°)	(-1.97442840722220e+000dB,-1.74101648731147e+002°)	(-3.93716438448133e+000dB,-1.68130046105030e+002°)	(-7.78872672529067e+000dB,-1.56139363322865e+002°)
6.30957344480190e+001	(1.95781185529653e+000dB,1.74055247292793e+002°)	(3.90320895938455e+000dB,1.68038770023838e+002°)	(7.71983743879487e+000dB,1.55972058989410e+002°)	(1.48109139839161e+001dB,1.33323456068732e+002°)	(-1.95784964270751e+000dB,-1.74056709917362e+002°)	(-3.90344238659784e+000dB,-1.68041255676064e+002°)	(-7.71992267241323e+000dB,-1.55973678535214e+002°)
6.45654229034652e+001	(1.94107715411494e+000dB,1.74011541046430e+002°)	(3.86916986143450e+000dB,1.67952691534381e+002°)	(7.65045343808461e+000dB,1.55812370785919e+002°)	(1.46775163787232e+001dB,1.33099807014645e+002°)	(-1.94111498877200e+000dB,-1.74013037425956e+002°)	(-3.86940850518916e+000dB,-1.67955204148074e+002°)	(-7.65053933561473e+000dB,-1.55814022766427e+002°)
6.60693448007593e+001	(1.92419342038188e+000dB,1.73969113136611e+002°)	(3.83483456826375e+000dB,1.67869380804749e+002°)	(7.58052658043162e+000dB,1.55658767389143e+002°)	(1.45434983591157e+001dB,1.32887109508235e+002°)	(-1.92423130242034e+000dB,-1.73970644050925e+002°)	(-3.83507846288490e+000dB,-1.67871919977615e+002°)	(-7.58061313808070e+000dB,-1.55660452491764e+002°)
6.76082975391978e+001	(1.90716741344673e+000dB,1.73927974178948e+002°)	(3.80021866626438e+000dB,1.67788860966350e+002°)	(7.51009314860913e+000dB,1.55511292389626e+002°)	(1.44089184426061e+001dB,1.32685365833915e+002°)	(-1.90720534297292e+000dB,-1.73929540426126e+002°)	(-3.80046783928448e+000dB,-1.67791426277707e+002°)	(-7.51018036220053e+000dB,-1.55513011320942e+002°)
6.91830970918933e+001	(1.89000577183741e+000dB,1.73888132767342e+002°)	(3.76533753851537e+000dB,1.67711150043477e+002°)	(7.43918913828984e+000dB,1.55369976825285e+002°)	(1.42738344924119e+001dB,1.32494562004287e+002°)	(-1.89004374892835e+000dB,-1.73889735164136e+002°)	(-3.76559201020007e+000dB,-1.67713741055840e+002°)	(-7.43927700327996e+000dB,-1.55371730311505e+002°)
7.07945784384134e+001	(1.87271499297046e+000dB,1.73849595625928e+002°)	(3.73020630897547e+000dB,1.67636261227625e+002°)	(7.36785011801646e+000dB,1.55234839581338e+002°)	(1.41383035809902e+001dB,1.32314668188549e+002°)	(-1.87275301767350e+000dB,-1.73851235008202e+002°)	(-3.73046609184138e+000dB,-1.67638877488544e+002°)	(-7.36793862951098e+000dB,-1.55236628368747e+002°)
7.24435960074986e+001	(1.85530141590972e+000dB,1.73812367771639e+002°)	(3.69483979220750e+000dB,1.67564203184066e+002°)	(7.29611109678582e+000dB,1.55105887871744e+002°)	(1.40023818582890e+001dB,1.32145639195048e+002°)	(-1.85533948824214e+000dB,-1.73814044994822e+002°)	(-3.69510489053414e+000dB,-1.67566844228221e+002°)	(-7.29620024955506e+000dB,-1.55107712727152e+002°)
7.41310241300914e+001	(1.83777120732295e+000dB,1.73776452684736e+002°)	(3.65925244913733e+000dB,1.67494980385909e+002°)	(7.22400640050773e+000dB,1.54983117796091e+002°)	(1.38661244252173e+001dB,1.31987415006283e+002°)	(-1.83780932727150e+000dB,-1.73778168624275e+002°)	(-3.65952285847610e+000dB,-1.67497645737492e+002°)	(-7.22409618900102e+000dB,-1.54984979507277e+002°)
7.58577575029180e+001	(1.82013035073120e+000dB,1.73741852484561e+002°)	(3.62345834925326e+000dB,1.67428593470494e+002°)	(7.15156955848677e+000dB,1.54866514964901e+002°)	(1.37295852128361e+001dB,1.31839921364496e+002°)	(-1.82016851825152e+000dB,-1.73743608036397e+002°)	(-3.62373405593653e+000dB,-1.67431282645887e+002°)	(-7.15165997684545e+000dB,-1.54868414341064e+002°)
7.76247116628688e+001	(1.80238463908936e+000dB,1.73708568107722e+002°)	(3.58747113954685e+000dB,1.67365039612682e+002°)	(7.07883320094370e+000dB,1.54756055185513e+002°)	(1.35928168677742e+001dB,1.31703070405784e+002°)	(-1.80242285410541e+000dB,-1.73710364188769e+002°)	(-3.58775212020071e+000dB,-1.67367752123444e+002°)	(-7.07892424301283e+000dB,-1.54757993057717e+002°)
7.94328234724277e+001	(1.78453967067961e+000dB,1.73676599485906e+002°)	(3.55130402038611e+000dB,1.67304312909404e+002°)	(7.00582896844705e+000dB,1.54651705199915e+002°)	(1.34558706443723e+001dB,1.31576761340483e+002°)	(-1.78457793308296e+000dB,-1.73678437034542e+002°)	(-3.55159024145082e+000dB,-1.67307048265579e+002°)	(-7.00592062778541e+000dB,-1.54653682421543e+002°)
8.12830516164095e+001	(1.76660084824296e+000dB,1.73645945720578e+002°)	(3.51496972839901e+000dB,1.67246404769718e+002°)	(6.93258743396514e+000dB,1.54553423465336e+002°)	(1.33187963040569e+001dB,1.31460881177287e+002°)	(-1.76663915789209e+000dB,-1.73647825697148e+002°)	(-3.51526114566135e+000dB,-1.67249162483483e+002°)	(-6.93267970385367e+000dB,-1.54555440912548e+002°)
8.31763771102667e+001	(1.74857338121969e+000dB,1.73616605251924e+002°)	(3.47848052633109e+000dB,1.67191304304673e+002°)	(6.85913803807839e+000dB,1.54461160967895e+002°)	(1.31816420224427e+001dB,1.31355305488327e+002°)	(-1.74861173793911e+000dB,-1.73618528639262e+002°)	(-3.47877708447340e+000dB,-1.67194083894318e+002°)	(-6.85923091152674e+000dB,-1.54463219540089e+002°)
8.51138038202372e+001	(1.73046229091731e+000dB,1.73588576019567e+002°)	(3.44184819972834e+000dB,1.67138998711337e+002°)	(6.78550903771248e+000dB,1.54374862059275e+002°)	(1.30444543046509e+001dB,1.31259899212126e+002°)	(-1.73050069449671e+000dB,-1.73590543823515e+002°)	(-3.44214983189931e+000dB,-1.67141799705598e+002°)	(-6.78560250746377e+000dB,-1.54376962679562e+002°)
8.70963589956076e+001	(1.71227241837700e+000dB,1.73561855612739e+002°)	(3.40508406018748e+000dB,1.67089473645605e+002°)	(6.71172746856879e+000dB,1.54294465306212e+002°)	(1.29072779093207e+001dB,1.31174517491005e+002°)	(-1.71231086857031e+000dB,-1.73563868862695e+002°)	(-3.40539068759999e+000dB,-1.67092295588339e+002°)	(-6.71182152710248e+000dB,-1.54296608921900e+002°)
8.91250938133741e+001	(1.69400843466605e+000dB,1.73536441407897e+002°)	(3.36819895481206e+000dB,1.67042713578665e+002°)	(6.63781912124189e+000dB,1.54219904342556e+002°)	(1.27701557817688e+001dB,1.31099006539213e+002°)	(-1.69404693119045e+000dB,-1.73538501157367e+002°)	(-3.36851048637368e+000dB,-1.67045556033872e+002°)	(-6.63791376077481e+000dB,-1.54222091925643e+002°)
9.12010839355905e+001	(1.67567485328634e+000dB,1.73512330691988e+002°)	(3.33120328141699e+000dB,1.66998702132442e+002°)	(6.56380853082787e+000dB,1.54151108713771e+002°)	(1.26331289967298e+001dB,1.31033204537659e+002°)	(-1.67571339582126e+000dB,-1.73514438019152e+002°)	(-3.33151961339898e+000dB,-1.67001564689625e+002°)	(-6.56390374331331e+000dB,-1.54153341261457e+002°)
9.33254300796986e+001	(1.65727604435771e+000dB,1.73489520769926e+002°)	(3.29410700893769e+000dB,1.66957422389776e+002°)	(6.48971897964519e+000dB,1.54088004704029e+002°)	(1.24962367110724e+001dB,1.30976942550774e+002°)	(-1.65731463254373e+000dB,-1.73491676778223e+002°)	(-3.29442802468843e+000dB,-1.66960304669629e+002°)	(-6.48981475677033e+000dB,-1.54090283239244e+002°)
9.54992586021431e+001	(1.63881625021065e+000dB,1.73468009055142e+002°)	(3.25691970242463e+000dB,1.66918857175667e+002°)	(6.41557251251425e+000dB,1.54030516136487e+002°)	(1.23595161268463e+001dB,1.30930045460670e+002°)	(-1.63885488364847e+000dB,-1.73470214873861e+002°)	(-3.25724527213340e+000dB,-1.66921758836078e+002°)	(-6.41566884569578e+000dB,-1.54032841708434e+002°)
9.77237220955805e+001	(1.62029960200638e+000dB,1.73447793142447e+002°)	(3.21965055194097e+000dB,1.66882989306530e+002°)	(6.34138996387627e+000dB,1.53978565137877e+002°)	(1.22230024649660e+001dB,1.30892332913404e+002°)	(-1.62033828025574e+000dB,-1.73450049927339e+002°)	(-3.21998053245815e+000dB,-1.66885910048873e+002°)	(-6.34148684425450e+000dB,-1.53980938822597e+002°)
